Canadian citizens,Not Canadian citizens,Non-immigrants,Immigrants,Non-permanent residents,Under 5 years,5 to 14 years,15 to 24 years,25 to 44 years,45 years and over,Total visible minority population,Not a visible minority,"No certificate, diploma or degree",High school certificate or equivalent,"Postsecondary certificate, diploma or degree","No postsecondary certificate, diploma or degree",Education,"Visual and performing arts, and communications technologies",Humanities,Social and behavioural sciences and law,"Business, management and public administration",Physical and life sciences and technologies,"Mathematics, computer and information sciences","Architecture, engineering, and related technologies","Agriculture, natural resources and conservation","Health, parks, recreation and fitness","Personal, protective and transportation services",Other,"With postsecondary certificate, diploma or degree",English,French,Non-official language,English and French,English and non-official language,French and non-official language,"English, French and non-official language",In the labour force,Not in the labour force,Participation rate,Employment rate,Unemployment rate,Worked at home,Worked outside Canada,No fixed workplace address,Worked at usual place,Walked or bicycled,Riding Vote
0.980196575,0.019803425,0.916212534,0.081208641,0.002578824,0.012504866,0.01873297,0.021798365,0.024571818,0.003600623,0.020144025,0.979855975,0.229223433,0.238419619,0.336463605,0.467643052,0.027491242,0.012456209,0.016105489,0.026226158,0.054593227,0.006082133,0.007882445,0.075905021,0.020581938,0.06067536,0.028367069,0.000145971,0.336414947,0.585101207,0.000729856,0.01508369,0.000340599,0.00116777,0,0,0.569287661,0.234818996,0.000688984,0.000652005,5.16E-05,0.074007396,0.000973141,0.0537174,0.410422343,0.049386921,1
0.983135845,0.016908534,0.910797497,0.085208361,0.004038521,0.012470599,0.019482537,0.020236986,0.029157236,0.003861004,0.033328895,0.966671105,0.166777615,0.242045001,0.446234412,0.408866995,0.039808281,0.012736875,0.024630542,0.047175254,0.079217148,0.017441086,0.011583012,0.090178849,0.013313806,0.080060356,0.029956064,0,0.446234412,0.531975325,0.001952692,0.000843208,0.00071007,0.000488173,0,0,0.503217503,0.351839524,0.000522789,0.000474859,8.08E-05,0.030754893,0.00071007,0.053610261,0.372431545,0.039142591,0
0.964139013,0.03590714,0.723681174,0.272765034,0.003553791,0.027138044,0.056445285,0.078968016,0.095398532,0.014769004,0.294595468,0.705404532,0.122767342,0.247426963,0.457192966,0.370148152,0.027830341,0.018922786,0.029307241,0.057783726,0.113305949,0.01633821,0.023353487,0.084829464,0.006969124,0.055660682,0.022799649,0,0.457192966,0.59588314,0.002169197,0.00235381,0.002307657,0.001246135,0,0,0.579452624,0.247888494,0.000646144,0.000595375,7.29E-05,0.041537822,0.001153828,0.05916832,0.431947201,0.015507454,0
0.990929137,0.009120978,0.946777588,0.051518493,0.001653804,0.007366944,0.011075474,0.012729277,0.01884334,0.001553573,0.01979553,0.98020447,0.180966222,0.261300992,0.397263707,0.442267215,0.030820888,0.010925128,0.017339882,0.038037486,0.063646387,0.013330661,0.009271324,0.096020848,0.012328355,0.071113561,0.034028265,0.000400922,0.397313822,0.556930941,0.004610604,0.000701614,0.001854265,0.000400922,0,0,0.5256089,0.313972136,0.000627443,0.00057833,7.92E-05,0.029918813,0.002305302,0.052520798,0.399468778,0.032725268,1
0.894432627,0.105567373,0.41422362,0.57486359,0.010959031,0.045408305,0.098307593,0.108203089,0.24780357,0.075187275,0.548922593,0.451123647,0.118514751,0.189170443,0.545269583,0.307685194,0.033339499,0.023027837,0.030102654,0.061083881,0.135623786,0.029224082,0.039027097,0.109682789,0.005178951,0.06103764,0.017756404,0,0.545223342,0.541662813,0.002080829,0.032275964,0.001988347,0.012207528,0,0,0.55738463,0.295570147,0.000604828,0.000559512,6.94E-05,0.047905299,0.005548876,0.05308425,0.409275872,0.014195875,1
0.975049282,0.024894396,0.862010701,0.13359617,0.004280484,0.019825401,0.028048437,0.03047029,0.048268093,0.006983948,0.104871867,0.895184455,0.0942833,0.195606871,0.495240777,0.289946494,0.035313996,0.012109265,0.027654182,0.066009575,0.10442129,0.02500704,0.030132357,0.102224725,0.010588567,0.060658969,0.021233455,0,0.495240777,0.590481554,0.010870177,0.001239088,0.009180513,0.001577021,0,0.000281611,0.574148127,0.210982822,0.00082343,0.000782878,5.63E-05,0.051140524,0.002816108,0.052999155,0.438468037,0.011827654,0
0.957893767,0.042106233,0.792371125,0.1976321,0.009996775,0.02506104,0.039065739,0.049062514,0.073570738,0.010872069,0.096190169,0.903809831,0.177270005,0.256875662,0.42106233,0.434191735,0.036531994,0.018611508,0.023218317,0.041323076,0.08218547,0.011148477,0.01372829,0.082369742,0.008154052,0.071728014,0.03206339,0,0.42106233,0.539042705,0.001612383,0.0021652,0.001335975,0.001428111,0,0,0.517897452,0.337356613,0.000558345,0.000503064,9.12E-05,0.024462155,0.001428111,0.045192795,0.395770949,0.033169024,1
0.882164348,0.117835652,0.618920785,0.34882115,0.03220874,0.03255401,0.055983032,0.07008977,0.161339647,0.028854691,0.267929368,0.732021308,0.091151228,0.154878169,0.638157246,0.245980073,0.037338463,0.051149255,0.07008977,0.124790372,0.144125481,0.024316859,0.028460097,0.066291802,0.005179047,0.071076255,0.01529052,0,0.638157246,0.631597119,0.003255401,0.009470257,0.003847292,0.00498175,0,0,0.61758903,0.26644964,0.000689553,0.000641215,6.81E-05,0.057018842,0.002614186,0.04853507,0.46675545,0.053220874,1
0.981337034,0.01871082,0.893094703,0.103364119,0.003541178,0.014021151,0.021294923,0.027515911,0.035794612,0.004737522,0.036416711,0.963583289,0.150452218,0.267789635,0.423792889,0.418193999,0.030817821,0.009762167,0.018758673,0.033880461,0.068526583,0.012107001,0.008948653,0.126477485,0.008039431,0.072833421,0.033545485,0.000191415,0.423840743,0.527874815,0.003828301,0.00038283,0.000861368,0.000287123,0,0,0.501411686,0.340575202,0.00056946,0.000512992,9.57E-05,0.029908599,0.005072498,0.050581423,0.365937694,0.022347705,0
0.984655526,0.015282351,0.908865006,0.087593962,0.003478909,0.0143505,0.019071877,0.025532708,0.026216065,0.002360688,0.015965708,0.983972169,0.173883332,0.24190843,0.440268373,0.415853886,0.034602721,0.008883643,0.019071877,0.041436292,0.075666273,0.009691247,0.012362552,0.113810027,0.014847487,0.075542026,0.034354227,0,0.440268373,0.535752003,0.003354662,0.00018637,0.001366714,0.000248494,0,0,0.507113127,0.349071256,0.000735541,0.00065975,0.000127974,0.015903585,0.002174318,0.041187799,0.395291048,0.028576753,1
0.819484102,0.180515898,0.297004307,0.680975657,0.022020036,0.038571359,0.092387359,0.134298021,0.310942264,0.10482505,0.789817548,0.210134056,0.177224992,0.237622804,0.442481731,0.4147994,0.025359338,0.014567101,0.02589169,0.041184726,0.116294827,0.022600784,0.03789382,0.087838165,0.004065237,0.050234719,0.016502928,0,0.442481731,0.419880947,0.001887432,0.067947539,0.002371388,0.01558341,0,0,0.485215119,0.372114407,0.000547839,0.000489764,0.000103567,0.02231041,0.004452403,0.052412525,0.354208005,0.011227798,1
0.854060855,0.145939145,0.426075206,0.549322026,0.024649364,0.036671171,0.083127534,0.124085551,0.242486371,0.062997996,0.644145194,0.355947999,0.175853874,0.248823447,0.400214342,0.424723918,0.020129537,0.012394576,0.020362518,0.037836075,0.102791109,0.017473557,0.028656633,0.083080938,0.004473231,0.057453054,0.015563114,0,0.400167746,0.489818741,0.002003634,0.013233307,0.002702577,0.00629048,0,0,0.49951074,0.325380924,0.000564745,0.000500443,0.000105307,0.016262057,0.001025115,0.054051535,0.371883882,0.01416523,1
0.847788227,0.152211773,0.429914913,0.545155993,0.024978853,0.040503558,0.090461263,0.122804399,0.226153157,0.065233617,0.680798129,0.31925163,0.160023884,0.236303926,0.414489725,0.396278051,0.021993332,0.015873016,0.023834403,0.043737871,0.102453102,0.024481266,0.022888988,0.080011942,0.004528039,0.057421506,0.017316017,0,0.414489725,0.468477882,0.001791312,0.01273822,0.001841071,0.005672488,0,0,0.475444096,0.33532368,0.000583172,0.000507538,0.000130368,0.016718913,0.001343484,0.04751953,0.347813106,0.011643529,1
0.836835538,0.163164462,0.298078363,0.683903169,0.01806838,0.037684053,0.09727976,0.142650362,0.300923384,0.10536561,0.900524083,0.099475917,0.189717994,0.23518842,0.408884452,0.424906414,0.019965061,0.013975543,0.017968555,0.039630646,0.11100574,0.021562266,0.033191914,0.081956576,0.004691789,0.050361867,0.014474669,0,0.40883454,0.432193661,0.001098078,0.074569503,0.002146244,0.015722486,0,0,0.503568755,0.330222111,0.000602945,0.000535064,0.000112803,0.019615673,0.002046419,0.052008984,0.373047167,0.013077115,1
0.914422794,0.085626163,0.461764418,0.5305493,0.007735239,0.037794967,0.086996965,0.128023108,0.22016058,0.057573681,0.701850583,0.298149417,0.130177225,0.230784295,0.463184177,0.36096152,0.026730637,0.014589249,0.023646333,0.051894644,0.118721238,0.020219328,0.026485851,0.096103006,0.00421032,0.063301674,0.017086067,0,0.463184177,0.542152159,0.00122393,0.008518555,0.001517674,0.004357192,0,0,0.536424165,0.287721531,0.000637423,0.000572799,9.99E-05,0.023989034,0.001321845,0.054097719,0.402477235,0.007637325,1
0.883848764,0.116151236,0.532144735,0.45418479,0.013670475,0.039673056,0.074709622,0.096314708,0.199608049,0.043927155,0.511208833,0.488743368,0.161464557,0.235982984,0.426939439,0.397447541,0.023086851,0.021270494,0.032694422,0.054538502,0.103054347,0.016968596,0.024473018,0.075808996,0.005974858,0.052005162,0.017111993,0,0.426939439,0.510683046,0.001625161,0.008794991,0.002007552,0.004540892,0,0,0.512212609,0.312222169,0.000593662,0.000524832,0.000110893,0.022178672,0.001051575,0.05296114,0.37646384,0.014865446,1
0.979653585,0.020346415,0.883271212,0.113615435,0.003069502,0.016794563,0.024161368,0.032142074,0.036351677,0.004121903,0.02652927,0.97347073,0.163078272,0.25327779,0.418636264,0.416356062,0.032668275,0.016049112,0.020171015,0.041525981,0.076474457,0.009953957,0.010480158,0.099802675,0.010830958,0.067616751,0.033062925,0,0.418636264,0.571015128,0.001666301,0.001096251,0.001929401,0.0006139,0,0,0.5332164,0.301775926,0.000560403,0.000518307,6.58E-05,0.039158079,0.001447051,0.065950449,0.38658189,0.02639772,0
0.982436261,0.017516525,0.911614731,0.087677054,0.000708215,0.010670444,0.018508026,0.024881964,0.029839471,0.003777148,0.026015109,0.973984891,0.186496695,0.246411709,0.419971671,0.43286119,0.0302644,0.014825307,0.017705382,0.041029273,0.070207743,0.008073654,0.01128423,0.098725212,0.010339943,0.081869688,0.035599622,0,0.419971671,0.543578848,0.003163362,0.000566572,0.001322002,0.000424929,0,0,0.508923513,0.343909348,0.000563739,0.000508026,9.25E-05,0.033569405,0.002219075,0.05694051,0.366525024,0.027667611,0
0.873339075,0.126660925,0.593503937,0.36515748,0.041277067,0.034264272,0.07363435,0.082000492,0.141978346,0.033341535,0.404712106,0.595226378,0.085691437,0.147514764,0.698880413,0.233267717,0.02097687,0.06336122,0.051119587,0.14351624,0.193713091,0.031065453,0.040846457,0.071050689,0.00449065,0.058624508,0.019685039,0.000307579,0.698818898,0.727054626,0.002706693,0.019685039,0.003444882,0.006028543,0,0,0.733636811,0.198449803,0.000968258,0.000912894,7.14E-05,0.057640256,0.004798228,0.049458661,0.579416831,0.234251969,1
0.98378926,0.016261398,0.925734549,0.072847011,0.00141844,0.009422492,0.017122594,0.018237082,0.023809524,0.004154002,0.035714286,0.964285714,0.201469098,0.253343465,0.384397163,0.454812563,0.033232016,0.00810537,0.014235056,0.032928065,0.074214792,0.009827761,0.009270517,0.089716312,0.01301925,0.067274569,0.032624113,0,0.384346505,0.496656535,0.028216819,0.00070922,0.020263425,0.000607903,0,0,0.511600811,0.327608916,0.000618034,0.000568389,8.11E-05,0.034903749,0.00141844,0.052988855,0.381357649,0.025987842,0
0.983002833,0.016997167,0.916347275,0.077542632,0.006165639,0.009776148,0.01410876,0.023884908,0.027884242,0.001833028,0.033827695,0.966172305,0.180581014,0.20374382,0.4688663,0.384324835,0.03871577,0.011609176,0.021551964,0.04815864,0.083986002,0.020163306,0.010998167,0.110481586,0.006498917,0.085319113,0.031328112,0,0.468921846,0.525023607,0.024051547,0.000722102,0.011386991,0.000944287,0,0,0.52152419,0.331722491,0.000678776,0.000621008,9.55E-05,0.016441704,0.000555463,0.052768983,0.407098817,0.038937955,1
0.903761112,0.096238888,0.467198541,0.518577616,0.014223843,0.044768635,0.088169592,0.101116936,0.227262366,0.057305676,0.316298154,0.683747436,0.103806702,0.174652382,0.546934124,0.278504673,0.041896512,0.020515158,0.034191931,0.071028037,0.128880784,0.029131525,0.034966948,0.101299293,0.005333941,0.065329382,0.014315022,0,0.546888534,0.568953727,0.001322088,0.01622977,0.001504445,0.009072259,0,0.000319125,0.558513791,0.266879416,0.000617278,0.000571689,6.75E-05,0.050239344,0.003783907,0.053339412,0.409892865,0.011670846,0
0.983895659,0.016104341,0.925172984,0.07207152,0.002755496,0.012430347,0.014144878,0.020268202,0.021799033,0.003429061,0.021615333,0.9784459,0.198089523,0.229930806,0.413875452,0.428081563,0.035821444,0.006858123,0.013961178,0.032882248,0.079358276,0.009919784,0.007592921,0.108627763,0.01285898,0.074092217,0.031841283,0,0.413875452,0.553854632,0.001530831,0.001530831,0.001408364,0.000673566,0,0,0.518400588,0.323556426,0.000754393,0.000684588,0.000111444,0.024187129,0.000734799,0.055722246,0.390484355,0.031351418,1
0.98343902,0.016499415,0.904882103,0.093701902,0.001539125,0.013359601,0.018592625,0.026657637,0.03226005,0.002831989,0.027888937,0.972049498,0.191405529,0.197192637,0.454657391,0.388598165,0.044388352,0.010958567,0.0170535,0.037862464,0.081696731,0.016130025,0.007572493,0.110262882,0.013728991,0.081204211,0.033676045,0,0.454657391,0.548974943,0.005479283,0.00086191,0.002339469,0.00024626,0,0,0.515668288,0.327525703,0.000753555,0.000688296,0.00010466,0.016499415,0.001292865,0.056639783,0.397340393,0.039155328,1
0.989529448,0.010470552,0.963913992,0.03359302,0.002492988,0.005920848,0.005796198,0.00966033,0.010782175,0.001433468,0.015955126,0.984107199,0.244749143,0.193892178,0.384543471,0.438578997,0.029167965,0.004549704,0.009348707,0.027048925,0.070800873,0.010408227,0.006107822,0.11773138,0.012090994,0.064194453,0.032097227,0.000934871,0.384543471,0.481396074,0.04655656,0.001558118,0.022873169,0.000373948,0,0,0.506637582,0.316484886,0.00076784,0.00069679,0.000113431,0.022000623,0.000436273,0.054845746,0.383234653,0.049298847,2
0.829121674,0.170933986,0.531114327,0.414226873,0.054714461,0.035734165,0.070911722,0.087108984,0.18251141,0.03779361,0.476789491,0.523210509,0.087888233,0.187799176,0.628353557,0.275631749,0.026160525,0.057330513,0.054269175,0.111432706,0.144105533,0.037125682,0.035511522,0.070800401,0.005009462,0.064399421,0.021930313,0.000222643,0.628353557,0.632917733,0.00484248,0.009796282,0.004898141,0.004675498,0,0.000389625,0.624512969,0.279472337,0.000769231,0.000696872,0.000104642,0.041968162,0.003729266,0.049538016,0.470444172,0.192975621,1
0.92379046,0.076258361,0.632768637,0.356686032,0.01054533,0.032905336,0.05917102,0.086413123,0.143338378,0.034858175,0.326954059,0.673045941,0.160035151,0.177415418,0.512278475,0.337401748,0.034467607,0.058048137,0.050432066,0.091832251,0.097056095,0.018649612,0.026949177,0.060538007,0.00600498,0.050090319,0.018161402,0,0.512327296,0.574915784,0.003466289,0.020260704,0.002538691,0.004247425,0,9.76E-05,0.579797881,0.269931162,0.000665918,0.000612215,7.91E-05,0.045696431,0.001415808,0.053703071,0.432260899,0.062149099,1
0.864766043,0.135180966,0.605267341,0.34073446,0.053945207,0.032483705,0.056594775,0.080493879,0.141751894,0.029357215,0.291982407,0.708017593,0.104392984,0.167876636,0.636850193,0.27226962,0.030311059,0.062158868,0.07662551,0.128504054,0.125748503,0.036193101,0.026919612,0.065179376,0.00699486,0.064490488,0.013671772,0,0.636850193,0.640506597,0.003762387,0.017858089,0.003338456,0.003603413,0,0,0.624927137,0.284192677,0.000728101,0.000668751,8.69E-05,0.064066557,0.006146998,0.051295639,0.45233427,0.161093742,1
0.935434502,0.064565498,0.564828543,0.427088813,0.008082644,0.040030609,0.080109044,0.14199627,0.138217992,0.026639246,0.258022861,0.741929313,0.198861734,0.203261753,0.397579989,0.402123487,0.033478406,0.015926156,0.023769669,0.048113253,0.099143909,0.010091348,0.018939213,0.089435171,0.003108709,0.032617533,0.022956622,0,0.397532163,0.550863265,0.001434789,0.008752212,0.001960878,0.006504376,0,0.000143479,0.544167583,0.255488067,0.000651394,0.00060835,6.22E-05,0.023482711,0.000717394,0.067004639,0.417571381,0.005930461,1
0.926980686,0.072970043,0.737780844,0.24379188,0.018427276,0.02675404,0.050108396,0.048236106,0.102926685,0.015815924,0.201862436,0.798088293,0.113716989,0.199891604,0.513007489,0.313608593,0.036854553,0.016111549,0.041387466,0.062278281,0.098295231,0.027296019,0.042520694,0.103665747,0.00748916,0.05848443,0.017836027,0.000689791,0.513007489,0.608642097,0.001970832,0.004138747,0.00123177,0.001970832,0,0.000197083,0.569225463,0.257390619,0.000678952,0.000629681,7.00E-05,0.035228616,0.002562081,0.03729799,0.453537643,0.037445802,1
0.976008772,0.023991228,0.860833333,0.137368421,0.001798246,0.020263158,0.029517544,0.03627193,0.046754386,0.004561404,0.037631579,0.962368421,0.137894737,0.229429825,0.439210526,0.367324561,0.036140351,0.014122807,0.025087719,0.04622807,0.09377193,0.019605263,0.013552632,0.094736842,0.016096491,0.055745614,0.024078947,8.77E-05,0.439210526,0.613157895,0.002017544,0.001666667,0.001578947,0.000482456,0,0,0.583947368,0.222587719,0.000635088,0.000598246,5.09E-05,0.054210526,0.001315789,0.057763158,0.436973684,0.022061404,1
0.96666251,0.033379058,0.786798021,0.209211456,0.00403209,0.026852891,0.046181984,0.052915991,0.074240346,0.009020244,0.192210168,0.807789832,0.113646756,0.217067797,0.459325768,0.330714553,0.035041776,0.019162822,0.02344432,0.058652367,0.109822505,0.0173754,0.022155714,0.083177454,0.005029721,0.058735503,0.026603483,0,0.459325768,0.587313464,0.003200732,0.001080767,0.002369373,0.001704286,0,0,0.570145903,0.219935985,0.000600241,0.000556179,6.07E-05,0.037951532,0.001122334,0.052832855,0.436380264,0.013717421,0
0.772484826,0.227515174,0.337502299,0.613665624,0.048878058,0.03673901,0.099687328,0.124195328,0.264208203,0.088881736,0.602538164,0.397461836,0.076696708,0.180568328,0.626218503,0.257311017,0.032692661,0.027312856,0.045153577,0.076742689,0.151646128,0.035313592,0.050303476,0.112102262,0.006253449,0.074121758,0.01448409,0,0.626218503,0.517978665,0.003310649,0.031037337,0.002850837,0.013472503,0,0.000275887,0.538394335,0.345135185,0.000560051,0.00051407,7.63E-05,0.044969652,0.006161486,0.046211146,0.39649623,0.025059776,1
0.957586358,0.042457368,0.769479668,0.225054657,0.005465676,0.027984259,0.037472672,0.056143419,0.086969829,0.016484477,0.131569742,0.868473983,0.145736773,0.264145168,0.423567993,0.409881941,0.033100131,0.01027547,0.019632707,0.049103629,0.07839965,0.011149978,0.014735461,0.097420201,0.005072147,0.075863577,0.028727591,0,0.423524268,0.498207258,0.004153913,0.001967643,0.001923918,0.001268037,0,0,0.482641014,0.350765195,0.00050634,0.00045387,9.01E-05,0.014779187,0.015872322,0.038696983,0.363445562,0.017708789,1
0.920126431,0.079830856,0.685716726,0.295361353,0.01892192,0.033017256,0.051939176,0.065308389,0.117119426,0.027934393,0.292115155,0.707884845,0.16888775,0.246967367,0.405945669,0.415855117,0.031137878,0.008969759,0.021014864,0.04450709,0.076242952,0.014522467,0.017896805,0.093712626,0.003929609,0.068469161,0.025499744,0,0.405945669,0.466512899,0.003630617,0.005125577,0.00136682,0.002776354,0,0,0.466512899,0.355245173,0.000485221,0.000421152,0.000112763,0.014308901,0.020972151,0.034170511,0.335340851,0.026823851,2
0.818190965,0.181859342,0.406982594,0.566555992,0.026411108,0.035164503,0.083358487,0.126270249,0.255961364,0.065851695,0.398480732,0.601519268,0.184424992,0.198007848,0.455428111,0.38243284,0.030184123,0.017959553,0.024398833,0.056041855,0.094576919,0.018663849,0.024247912,0.094425999,0.005584063,0.069675018,0.019669987,0,0.455428111,0.523543616,0.001056444,0.014236845,0.001559513,0.006338666,0,0.000301841,0.527165711,0.310594627,0.00063286,0.000578529,8.75E-05,0.029379213,0.001559513,0.067511822,0.382935909,0.013935004,2
0.96863756,0.03136244,0.846034048,0.151066001,0.002899952,0.0191182,0.032329091,0.039149348,0.051715805,0.008753558,0.066376671,0.933623329,0.175447076,0.255464261,0.388593523,0.430911337,0.024434778,0.015842329,0.020299662,0.039847484,0.074163579,0.011384995,0.014553461,0.096503947,0.008377638,0.053058375,0.030180978,0,0.388539821,0.6137694,0.001396273,0.003168466,0.000644434,0.001664787,0,0,0.59159014,0.227861017,0.000775469,0.00071747,8.06E-05,0.036356801,0.001181462,0.080070888,0.42983728,0.013103485,1
0.856893999,0.143106001,0.442426618,0.53671283,0.020860552,0.03679993,0.083529309,0.155256511,0.221670586,0.039587144,0.54294051,0.45705949,0.241921435,0.241877885,0.333028482,0.483799321,0.017724937,0.015329675,0.015329675,0.038454838,0.078651685,0.01223761,0.014807073,0.065891473,0.00413727,0.047426182,0.022820312,0,0.333028482,0.491507708,0.001045205,0.02042505,0.001567808,0.006271231,0,0,0.510844003,0.305940249,0.000544378,0.00048602,9.41E-05,0.014894173,0.001393607,0.078651685,0.360987719,0.015068374,0
0.821611313,0.178342171,0.371011257,0.599497628,0.029537631,0.040794493,0.090706112,0.166061959,0.240627035,0.061261513,0.722113685,0.277886315,0.247325333,0.249604614,0.302493255,0.496929947,0.012559308,0.009954414,0.015164201,0.032142525,0.070099544,0.014326914,0.016652712,0.065261885,0.003628244,0.040561913,0.022141595,0,0.302493255,0.446320588,0.001162899,0.013443111,0.001209415,0.008372872,0,0,0.459112476,0.340264211,0.000534003,0.00046609,0.000120011,0.011722021,0.001441995,0.056191274,0.330774956,0.015350265,1
