Immigrants,Under 5 years,5 to 14 years,15 to 24 years,25 to 44 years,45 years and over,Americas,Europe,Africa,Asia,Oceania and other,First generation,Second generation,Third generation or more,Total visible minority population,Not a visible minority,North American Aboriginal origins,Other North American origins,European origins,Caribbean origins,"Latin, Central and South American origins",African origins,Buddhist,Christian,Hindu,Jewish,Muslim,Sikh,Traditional (Aboriginal) Spirituality,Other religions,No religious affiliation,Aboriginal identity,Non-Aboriginal identity,Not a Registered or Treaty Indian,Aboriginal ancestry,Aboriginal languages,Non-Aboriginal languages,Movers,High school diploma or equivalent,"Postsecondary certificate, diploma or degree",Education,Humanities,Physical and life sciences and technologies,"Mathematics, computer and information sciences","Architecture, engineering, and related technologies","Agriculture, natural resources and conservation","Personal, protective and transportation services",Other fields of study,"With postsecondary certificate, diploma or degree",English,Non-official language,Not in the labour force,Participation rate,Employment rate,Unemployment rate,Class of worker - not applicable,All classes of worker,Occupation - not applicable,Industry - not applicable,All industries,Did not work in 2010,Worked in 2010,Average weeks worked in 2010,Worked outside Canada,No fixed workplace address,Worked at usual place,"Car, truck or van - as a driver",Public transit,Bicycle,Other methods,Median commuting duration,Between 5 and 6:59 a.m.,Anytime after 9:00 a.m.,Major repairs needed,1960 or before,1961 to 1980,1981 to 1990,1991 to 2000,2001 to 2005,2006 to 2011,6 rooms,7 rooms,8 or more rooms,0 to 1 bedroom,2 bedrooms,3 bedrooms,4 or more bedrooms,Band housing,Part of a condominium development,1 household maintainer,2 household maintainers,3 or more household maintainers,Under 25 years,25 to 34 years,75 years and over,One person or fewer per room,More than one person per room,Suitable,Not suitable,Spending less than 30% of household total income on shelter costs,Spending 30% or more of household total income on shelter costs,"Number of owner households in non-farm, non-reserve private dwellings",% of owner households with a mortgage,% of owner households spending 30% or more of household total income on shelter costs,Median monthly shelter costs for owned dwellings ($),Average monthly shelter costs for owned dwellings ($),Median value of dwellings ($),Average value of dwellings ($),"Number of tenant households in non-farm, non-reserve private dwellings",% of tenant households in subsidized housing,% of tenant households spending 30% or more of household total income on shelter costs,Median monthly shelter costs for rented dwellings ($),Average monthly shelter costs for rented dwellings ($),Median income ($),Average income ($),After-tax income in 2010 of population 15 years and over,Without after-tax income,With after-tax income,Median after-tax income ($),Average after-tax income ($),Composition of total income in 2010 of population 15 years and over (%),Income taxes paid as a % of total income,After-tax income as a % of total income,Net capital gains or losses as a % of total income,"Population aged 15 years and over who worked full year, full time and with employment income in 2010",Average employment income in 2010 ($),Family income in 2010 of economic families,Median family income ($),Average family income ($),Median after-tax family income ($),Average after-tax family income ($),Couple-with-children economic families,Lone-parent economic families,Income in 2010 of population aged 15 years and over not in economic families,Median total income ($),In bottom half of the Canadian distribution,Household total income in 2010 of private households,"$5,000 to $9,999","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $29,999","$30,000 to $39,999","$40,000 to $49,999","$60,000 to $79,999","$100,000 to $124,999","$125,000 to $149,999",After-tax income of households in 2010 of private households,"$100,000 and over",Household income in 2010 of private households,Median household total income ($),Average household total income ($),Median after-tax household income ($),Average after-tax household income ($),Population in private households for income status,Less than 18 years,65 years and over,Prevalence of low income in 2010 based on after-tax low-income measure (%),18 to 64 years (%),
0.07207152,0.012430347,0.014144878,0.020268202,0.021799033,0.003429061,0.001163432,0.000551099,0,0.002633029,0,0.07660278,0.191721266,0.731675954,0.021615333,0.9784459,0.140775213,0.242361154,0.823219644,0.00226563,0.003673994,0.002694262,0.001653297,0.707794991,0.000489866,0.000551099,0.001408364,0,0.01285898,0.003612761,0.271569408,0.13183516,0.86816484,0.907599045,0.140775213,0.015492009,0.087930929,0.105872267,0.229930806,0.413875452,0.035821444,0.013961178,0.009919784,0.007592921,0.108627763,0.01285898,0.031841283,0,0.413875452,0.553854632,0.001530831,0.323556426,0.000754393,0.000684588,0.000111444,0.013716245,0.504684343,0.013777478,0.013777478,0.504623109,0.027493724,0.490906864,0.000543751,0.000734799,0.055722246,0.390484355,0.368624089,0.011266916,0.005510991,0.006796889,0.0001837,0.080154308,0.091115057,0.042924499,0.182475047,0.133243525,0.049231523,0.039924071,0.012736513,0.010470884,0.075439348,0.061110771,0.124181005,0.047945625,0.112301757,0.174331027,0.09344192,0.005694691,0.010287184,0.268324046,0.154797624,0.004837426,0.011756782,0.049292756,0.054130182,0.424101402,0.00398016,0.409344192,0.018676137,0.339722001,0.070908089,0.311860878,0.00060131,0.000140836,0.008266487,0.010287184,1.837731921,2.076370094,0.098891678,0.000297594,0.000432307,0.008205254,0.008058294,0.379474619,0.460510685,0.841957014,0.034902945,0.807054069,0.349139673,0.396730145,0.001224665,0.000169004,0.001055661,9.80E-06,0.266364583,0.668752679,0.291531443,0.932912865,1.053493356,0.826085359,0.90443941,0.114873553,0.048251791,0.152164595,0.350609271,0.484599841,0.428020329,0.008388954,0.01683914,0.021737799,0.041026269,0.039434205,0.041883534,0.064478599,0.043659298,0.023391097,0.428020329,0.06166187,0.428020329,0.722270528,0.86805462,0.646916906,0.748025228,0.95952483,0.188782071,0.157981752,0.000169004,0.00016288,1
0.093701902,0.013359601,0.018592625,0.026657637,0.03226005,0.002831989,0.001046605,0.00098504,0.00110817,0.003447639,0,0.096164502,0.189866404,0.713969094,0.027888937,0.972049498,0.129902112,0.238749,0.824601367,0.003016684,0.003324509,0.005540848,0.001292865,0.724188881,0.00110817,0.001539125,0.004247984,0.00073878,0.003632334,0.003386074,0.259927353,0.126700733,0.873299267,0.907960352,0.129963677,0.016991935,0.122699009,0.108970018,0.197192637,0.454657391,0.044388352,0.0170535,0.016130025,0.007572493,0.110262882,0.013728991,0.033676045,0,0.454657391,0.548974943,0.00086191,0.327525703,0.000753555,0.000688296,0.00010466,0.009788832,0.505879456,0.009727267,0.009788832,0.505879456,0.026103552,0.489564736,0.000535615,0.001292865,0.056639783,0.397340393,0.363541218,0.014590901,0.005971803,0.009727267,0.000184695,0.077818137,0.090315828,0.043095487,0.158714523,0.147140307,0.066798005,0.039832543,0.014036816,0.010773872,0.074370498,0.060087422,0.1339654,0.052822754,0.103983254,0.175644893,0.104845164,0.004309549,0.014221511,0.275195469,0.157791048,0.004186419,0.016253155,0.052699624,0.055223789,0.434217817,0.002955119,0.42399803,0.013174906,0.350858831,0.076217448,0.311949763,0.00057748,0.000124361,0.008311273,0.010490673,1.848069938,2.114018346,0.115557471,0.000309056,0.000480207,0.008569845,0.008791479,0.385716924,0.489269224,0.843193991,0.038354984,0.804777443,0.354207967,0.417041187,0.0012313,0.000182232,0.001049067,1.72E-05,0.255494675,0.717330542,0.290771409,0.948507049,1.103946315,0.833257403,0.937314535,0.116480946,0.045434957,0.164747891,0.340195777,0.480699378,0.437172936,0.006218063,0.01532968,0.024995383,0.044203657,0.042664532,0.041063843,0.063042541,0.041617928,0.026411377,0.437172936,0.072031029,0.437172936,0.730012929,0.900905005,0.649215046,0.76773995,0.971680108,0.18684972,0.158345133,0.000164994,0.000164994,1
0.03359302,0.005920848,0.005796198,0.00966033,0.010782175,0.001433468,0.000249299,0.000872546,0.000124649,0.000498598,0.000436273,0.037332502,0.088189467,0.874478031,0.015955126,0.984107199,0.173200374,0.428357744,0.736802742,0.002555313,0.001869741,0.003490184,0.000747897,0.794266127,0.000747897,0.001558118,0.001807417,0,0.005546899,0.001932066,0.19351823,0.140916173,0.859146151,0.909379869,0.173200374,0.035836709,0.043564974,0.104705516,0.193892178,0.384543471,0.029167965,0.009348707,0.010408227,0.006107822,0.11773138,0.012090994,0.032097227,0.000934871,0.384543471,0.481396074,0.001558118,0.316484886,0.00076784,0.00069679,0.000113431,0.009224057,0.497413524,0.009286382,0.009286382,0.4973512,0.026674977,0.479962605,0.000544718,0.000436273,0.054845746,0.383234653,0.32857588,0.014957931,0.005048302,0.010096603,0.000133375,0.130694921,0.076908694,0.050732315,0.176254285,0.132003739,0.062636335,0.032221876,0.00648177,0.009161733,0.073106887,0.05515737,0.107759427,0.048987223,0.110003116,0.16322842,0.096354004,0.003490184,0.006980368,0.258834528,0.156871299,0.002991586,0.014459333,0.052851356,0.045185416,0.414521658,0.004113431,0.401620443,0.017014646,0.333561857,0.072670614,0.291492677,0.000648177,0.000158305,0.009411031,0.011205983,1.748370209,2.03576192,0.114802119,0.000326581,0.00038766,0.008002493,0.008102213,0.36973512,0.481096915,0.823122468,0.038329698,0.78479277,0.342536616,0.410420692,0.001246494,0.000183235,0.00106326,8.73E-06,0.262885634,0.718952945,0.29523216,0.914415706,1.074851979,0.810171393,0.913942038,0.122468059,0.043440324,0.137924587,0.315923964,0.501900904,0.418635089,0.006170146,0.014583983,0.025241508,0.043440324,0.043502649,0.035338112,0.059831723,0.038142724,0.024306638,0.418635089,0.069554378,0.418635089,0.730034279,0.902013088,0.655294484,0.769411031,0.966967903,0.203677158,0.141477096,0.000185728,0.000184481,2
0.414226873,0.035734165,0.070911722,0.087108984,0.18251141,0.03779361,0.014137816,0.010185907,0.009462318,0.064900367,0.000890571,0.471724368,0.249248581,0.279082712,0.476789491,0.523210509,0.020371813,0.137648892,0.511020817,0.038350217,0.033897362,0.069854169,0.027218079,0.450239341,0.049426695,0.01847935,0.090392964,0.004564177,0.000389625,0.009295336,0.350050095,0.011577424,0.988478237,0.995881109,0.020316153,0.000556607,0.483413114,0.226706,0.187799176,0.628353557,0.026160525,0.054269175,0.037125682,0.035511522,0.070800401,0.005009462,0.021930313,0.000222643,0.628353557,0.632917733,0.009796282,0.279472337,0.000769231,0.000696872,0.000104642,0.021818991,0.602693978,0.021818991,0.021818991,0.602693978,0.042357787,0.582155182,0.000494267,0.003729266,0.049538016,0.470444172,0.103807191,0.205053991,0.023544473,0.007013247,0.000262718,0.056773906,0.126015808,0.048981409,0.140598909,0.177167984,0.087053323,0.067015474,0.047200267,0.063731493,0.023934098,0.013469888,0.01447178,0.369531337,0.162751865,0.040075699,0.01046421,0,0.209952132,0.428197707,0.140932873,0.01363687,0.055883335,0.159078259,0.02332183,0.552766336,0.030056774,0.506289658,0.076533452,0.344150061,0.236056997,0.16803963,0.000749193,0.000398531,0.017143493,0.018278971,4.420694645,4.986374262,0.414727819,0.000313926,0.000474229,0.010553267,0.010787042,0.299098297,0.471690972,0.903985306,0.033173773,0.870811533,0.279539129,0.387877101,0.001113214,0.000197039,0.000916175,1.34E-05,0.33279528,0.744751197,0.215740844,0.677757987,0.988400312,0.616675943,0.807313815,0.056050317,0.038684181,0.434710008,0.296716019,0.612044974,0.58282311,0.025158633,0.046198375,0.046087053,0.064622064,0.05387955,0.053601247,0.063898475,0.035511522,0.019982189,0.58282311,0.069019259,0.58282311,0.476700434,0.704519648,0.436569075,0.579550262,1.000055661,0.112100635,0.085828788,0.00034621,0.00033953,1
0.356686032,0.032905336,0.05917102,0.086413123,0.143338378,0.034858175,0.005419128,0.009422448,0.00200166,0.024459308,0.000537031,0.372211102,0.284723917,0.343064981,0.326954059,0.673045941,0.023043499,0.171410438,0.65698384,0.036469267,0.018942538,0.026900356,0.046233462,0.486598643,0.010398867,0.018747254,0.043987697,0.001220524,0.001464629,0.007811356,0.383586389,0.014011619,0.985988381,0.995410828,0.023043499,0.00048821,0.417516965,0.117951472,0.177415418,0.512278475,0.034467607,0.050432066,0.018649612,0.026949177,0.060538007,0.00600498,0.018161402,0,0.512327296,0.574915784,0.020260704,0.269931162,0.000665918,0.000612215,7.91E-05,0.015134502,0.564663379,0.015085681,0.015085681,0.5647122,0.031635991,0.54816189,0.000440365,0.001415808,0.053703071,0.432260899,0.17956354,0.214812283,0.029292584,0.007957819,0.000295855,0.066591808,0.104281599,0.045598789,0.298296148,0.081579847,0.02358053,0.016013279,0.006249085,0.012205243,0.070985695,0.055460626,0.075184299,0.128447981,0.116486843,0.138749207,0.05414246,0,0.023385246,0.268466533,0.155201875,0.014158082,0.010496509,0.074989015,0.037982717,0.424205439,0.013669873,0.393008837,0.044866475,0.302006542,0.135234097,0.248547576,0.000614168,0.000240199,0.014382659,0.014782991,4.883415515,5.297212322,0.189278914,0.000198213,0.000382756,0.008787775,0.008924474,0.298501196,0.448264414,0.849729044,0.036664551,0.813064493,0.276229068,0.367768393,0.000976419,0.000175756,0.000800664,1.76E-05,0.319582092,0.675877557,0.263926183,0.820446224,1.033998926,0.718566616,0.844143924,0.110384221,0.049553288,0.217936826,0.299702192,0.475369819,0.437875311,0.011326466,0.015964458,0.026509789,0.041937216,0.038763853,0.034467607,0.05365425,0.037348045,0.028462628,0.437875311,0.098960113,0.437875311,0.611228824,0.832397598,0.537743495,0.68286872,1.000048821,0.178391837,0.120636625,0.000167944,0.000163062,1
0.34073446,0.032483705,0.056594775,0.080493879,0.141751894,0.029357215,0.009856393,0.007524773,0.002490594,0.031423878,0.001589741,0.404377087,0.269990991,0.325631922,0.291982407,0.708017593,0.015420486,0.15325102,0.687774893,0.020719623,0.020560649,0.026707647,0.024429018,0.442053945,0.012135022,0.071379365,0.033649515,0.00116581,0.000423931,0.008001696,0.406814689,0.009538445,0.990408563,0.996396587,0.015420486,0.000211965,0.426951407,0.207832123,0.167876636,0.636850193,0.030311059,0.07662551,0.036193101,0.026919612,0.065179376,0.00699486,0.013671772,0,0.636850193,0.640506597,0.017858089,0.284192677,0.000728101,0.000668751,8.69E-05,0.013194849,0.611785279,0.013141858,0.013141858,0.611732288,0.034126437,0.590800699,0.000464204,0.006146998,0.051295639,0.45233427,0.127656192,0.192729585,0.049440941,0.011181177,0.000266017,0.044936675,0.114249377,0.036776006,0.264055959,0.102379312,0.048275131,0.028191405,0.028138413,0.035663187,0.042923004,0.034020455,0.080970802,0.222934662,0.137247629,0.075883631,0.070637486,0,0.129351916,0.340151555,0.145726247,0.020772614,0.048487097,0.129881829,0.049493932,0.49319061,0.013459806,0.462826559,0.043770865,0.300037094,0.204122728,0.221079964,0.000502358,0.000319008,0.014837581,0.01852578,6.863769806,8.989889248,0.285517461,9.64E-05,0.000515076,0.013025277,0.01361878,0.337597372,0.75901648,0.909119813,0.029675163,0.879497642,0.309405967,0.566763817,0.001059827,0.000268136,0.000791691,8.48E-05,0.305866144,1.16165545,0.231784219,1.038938053,2.093296593,0.886831646,1.521625775,0.080334905,0.030099094,0.363520746,0.284531821,0.454930846,0.506650416,0.016268348,0.019871761,0.028668327,0.043876848,0.038312755,0.038153781,0.056647766,0.03460336,0.024852949,0.506650416,0.121297229,0.506650416,0.634115839,1.317630226,0.5503047,0.983827036,0.999947009,0.110751947,0.146044195,0.000201367,0.000223624,1
0.427088813,0.040030609,0.080109044,0.14199627,0.138217992,0.026639246,0.004543498,0.004495672,0.001817399,0.016117461,0,0.435888852,0.39834521,0.165765938,0.258022861,0.741929313,0.001913052,0.075756851,0.722798795,0.015352241,0.037734947,0.014443541,0.025252284,0.796020852,0.039408867,0.002008704,0.035582763,0.030991439,0,0.003826104,0.066908987,0.001721747,0.998278253,0.999378258,0.001913052,0,0.638194079,0.071213353,0.203261753,0.397579989,0.033478406,0.023769669,0.010091348,0.018939213,0.089435171,0.003108709,0.022956622,0,0.397532163,0.550863265,0.008752212,0.255488067,0.000651394,0.00060835,6.22E-05,0.012243531,0.531876226,0.012291358,0.012291358,0.531876226,0.027739251,0.516476159,0.000439045,0.000717394,0.067004639,0.417571381,0.412119183,0.036300158,0.001004352,0.002391315,0.000242958,0.102013487,0.086900378,0.008226123,0.006073939,0.026639246,0.075326414,0.083026448,0.073604668,0.032091444,0.037161031,0.050313262,0.156822421,0.008704386,0.016404419,0.098713473,0.172939882,0,0.017504424,0.123822277,0.159739825,0.013152231,0.001626094,0.023195753,0.024343584,0.290496915,0.006217418,0.278588168,0.018126166,0.223540102,0.073078579,0.27739251,0.000537568,0.000220957,0.013620929,0.014481802,5.262728968,5.62731838,0.019321823,9.28E-05,0.000440002,0.012463532,0.011813095,0.303476972,0.427461859,0.799655651,0.041274092,0.758429384,0.279994261,0.353426754,0.000956526,0.000166436,0.00079009,1.63E-05,0.315797025,0.608761777,0.267779425,0.964465063,1.149591085,0.842775838,0.950098044,0.176813812,0.024821847,0.037591468,0.298770864,0.350901526,0.296714334,0.00220001,0.004495672,0.005739155,0.015113109,0.01716964,0.017695729,0.035534937,0.04079583,0.031230571,0.296714334,0.110335262,0.296714334,0.908116122,1.093127361,0.791027787,0.903343058,1,0.242431489,0.123296188,8.32E-05,7.75E-05,1
0.24379188,0.02675404,0.050108396,0.048236106,0.102926685,0.015815924,0.007341348,0.004828538,0.003596768,0.025423729,0,0.266456445,0.208513993,0.524980292,0.201862436,0.798088293,0.018969255,0.237189594,0.710731179,0.010199054,0.021728419,0.02177769,0.009016555,0.635741033,0.017737485,0.005813953,0.045033504,0.008326764,0.000344896,0.005321246,0.272615294,0.008671659,0.991328341,0.99753646,0.018969255,0,0.281976744,0.133868743,0.199891604,0.513007489,0.036854553,0.041387466,0.027296019,0.042520694,0.103665747,0.00748916,0.017836027,0.000689791,0.513007489,0.608642097,0.004138747,0.257390619,0.000678952,0.000629681,7.00E-05,0.011923532,0.557301931,0.011923532,0.011923532,0.557301931,0.028774143,0.54045132,0.000440481,0.002562081,0.03729799,0.453537643,0.387120615,0.026359874,0.009804888,0.005715412,0.000151754,0.080065037,0.09888648,0.014091447,0.047743398,0.1050946,0.084844304,0.07277296,0.053409539,0.020792274,0.057499015,0.058238076,0.146284982,0.032765077,0.075630666,0.169294442,0.10696689,0,0.044885692,0.209351596,0.164712259,0.01059322,0.024290501,0.057400473,0.034735909,0.380124162,0.004532913,0.366771778,0.017885298,0.298383918,0.086026803,0.285228616,0.000570556,0.000151754,0.011509657,0.012524635,3.198679543,3.539899488,0.099428459,9.76E-05,0.000417816,0.008799764,0.009331888,0.3444324,0.48454868,0.826616082,0.040500591,0.786164762,0.312977927,0.397467481,0.000985416,0.000177375,0.000808041,1.97E-05,0.309962554,0.716791486,0.274044147,0.97101892,1.172339377,0.821028774,0.95872093,0.140865195,0.031336224,0.149536855,0.277020102,0.385100512,0.384657075,0.006060307,0.008770201,0.010051242,0.025620812,0.028330706,0.027394561,0.052128498,0.04542767,0.033405597,0.384657075,0.10696689,0.384657075,0.76955065,0.990461175,0.665993299,0.812238865,1,0.215953883,0.114209696,0.000104454,0.000115294,1
0.137368421,0.020263158,0.029517544,0.03627193,0.046754386,0.004561404,0.001754386,0.002368421,0.000131579,0.001578947,0,0.141008772,0.21622807,0.642763158,0.037631579,0.962368421,0.029605263,0.310438596,0.83372807,0.010833333,0.009912281,0.005263158,0.001885965,0.720614035,0.002763158,0.001929825,0.002719298,0.001842105,0,0.003070175,0.265131579,0.015526316,0.984473684,0.995921053,0.029605263,0,0.115701754,0.090438596,0.229429825,0.439210526,0.036140351,0.025087719,0.019605263,0.013552632,0.094736842,0.016096491,0.024078947,8.77E-05,0.439210526,0.613157895,0.001666667,0.222587719,0.000635088,0.000598246,5.09E-05,0.00872807,0.575219298,0.00877193,0.00872807,0.575219298,0.021491228,0.56245614,0.000399123,0.001315789,0.057763158,0.436973684,0.427149123,0.01245614,0.00245614,0.004254386,0.000222807,0.13627193,0.085482456,0.019210526,0.083947368,0.098114035,0.046447368,0.06,0.043991228,0.024561404,0.051929825,0.060614035,0.169385965,0.019429825,0.054035088,0.155614035,0.127894737,0,0.019035088,0.175921053,0.175701754,0.005350877,0.00377193,0.031403509,0.034342105,0.354561404,0.00245614,0.344868421,0.012192982,0.28245614,0.066842105,0.304780702,0.000546491,0.000147368,0.012280702,0.012552632,3.503657895,3.914280702,0.044780702,0.000149123,0.000308772,0.007614035,0.007938596,0.338745614,0.441061404,0.806578947,0.033157895,0.773421053,0.30154386,0.360605263,0.000877193,0.000159649,0.000717544,2.11E-05,0.343684211,0.607254386,0.290701754,0.894789474,1.059991228,0.753324561,0.86495614,0.153464912,0.028377193,0.079298246,0.328166667,0.309868421,0.357017544,0.002763158,0.00495614,0.007061404,0.017850877,0.02,0.024561404,0.047324561,0.047149123,0.034035088,0.357017544,0.118026316,0.357017544,0.78654386,0.955307018,0.679219298,0.781184211,1,0.240964912,0.132412281,5.35E-05,5.44E-05,1
0.209211456,0.026852891,0.046181984,0.052915991,0.074240346,0.009020244,0.003990523,0.002785052,0.002743484,0.007981045,0,0.215529783,0.262085879,0.522425905,0.192210168,0.807789832,0.023319616,0.295090826,0.73953527,0.058652367,0.021365923,0.025398013,0.004198362,0.707694226,0.015837386,0.003657979,0.028972856,0.002036829,0.000249408,0.002785052,0.234651037,0.012345679,0.987695889,0.996217317,0.023319616,0.000332544,0.168474872,0.092197697,0.217067797,0.459325768,0.035041776,0.02344432,0.0173754,0.022155714,0.083177454,0.005029721,0.026603483,0,0.459325768,0.587313464,0.001080767,0.219935985,0.000600241,0.000556179,6.07E-05,0.013551149,0.556594754,0.013509581,0.013551149,0.556594754,0.027227003,0.542877333,0.000379931,0.001122334,0.052832855,0.436380264,0.388826537,0.055659475,0.001953693,0.004905017,0.000250239,0.137257347,0.091989857,0.01172216,0.030968117,0.060897036,0.06991728,0.070790207,0.072494492,0.035997838,0.055202228,0.057654737,0.153468845,0.017957351,0.038242507,0.146194455,0.138629089,0,0.022820801,0.167477242,0.167227834,0.006276759,0.003907387,0.04081972,0.02444195,0.338155215,0.002909756,0.326599327,0.014424076,0.263998005,0.076027767,0.291100303,0.000583614,0.00015879,0.013260174,0.012844494,2.839132061,2.9802386,0.049341148,0.000141331,0.000347508,0.008097435,0.008712641,0.31747932,0.414956146,0.790040321,0.045309058,0.744731263,0.284590764,0.338038824,0.000831359,0.000154633,0.000676726,4.16E-06,0.334372532,0.598644885,0.279378144,0.873084757,1.000922808,0.738263291,0.813501268,0.160992642,0.038159371,0.076609719,0.314353411,0.318202602,0.341064971,0.002868188,0.007232822,0.007648501,0.015089163,0.018871846,0.020492996,0.040570312,0.047470591,0.035873135,0.341064971,0.119133724,0.341064971,0.787172133,0.906430561,0.664721287,0.738205096,1.000041568,0.257721245,0.092779648,7.23E-05,6.82E-05,0
0.613665624,0.03673901,0.099687328,0.124195328,0.264208203,0.088881736,0.006575317,0.012185029,0.002804856,0.121252529,0.000321869,0.665256575,0.20769726,0.127046165,0.602538164,0.397461836,0.004046349,0.067362516,0.373551591,0.014759978,0.017702777,0.023634357,0.029152106,0.459674453,0.017702777,0.06602906,0.116378518,0.001149531,0,0.00556373,0.304441788,0.002528968,0.997471032,0.999080375,0.004000368,0.000965606,0.713858746,0.174222917,0.180568328,0.626218503,0.032692661,0.045153577,0.035313592,0.050303476,0.112102262,0.006253449,0.01448409,0,0.626218503,0.517978665,0.031037337,0.345135185,0.000560051,0.00051407,7.63E-05,0.018392496,0.520001839,0.018392496,0.018346515,0.520001839,0.038762185,0.49963215,0.000407394,0.006161486,0.046211146,0.39649623,0.21326099,0.185718227,0.001609343,0.004276255,0.000283244,0.053476182,0.08718043,0.018806327,0.079593526,0.086582674,0.049935626,0.061109068,0.0823524,0.059775612,0.04414199,0.030393599,0.069707559,0.123091779,0.147139967,0.080467169,0.068695972,0,0.215330145,0.272208939,0.131184477,0.01595549,0.017242965,0.081386794,0.04970572,0.396358286,0.02299062,0.358929557,0.060419349,0.24034394,0.17620011,0.274875851,0.000503954,0.000330145,0.01186316,0.013656428,4.135184845,4.973091779,0.144473055,9.01E-05,0.000503035,0.012001104,0.011927534,0.240941696,0.386656244,0.88352952,0.056924775,0.826558764,0.2289222,0.318879897,0.000919625,0.000160934,0.00075869,1.66E-05,0.285083686,0.621785911,0.277266875,0.666488873,0.886251609,0.598114769,0.730531543,0.127643921,0.041613022,0.177625529,0.312635645,0.505425786,0.419348906,0.011955122,0.011265404,0.02372632,0.035635461,0.033198455,0.029703881,0.054717675,0.035589479,0.02372632,0.419348906,0.085479125,0.419348906,0.561173441,0.762276991,0.495806511,0.62855435,1,0.143139599,0.142036049,0.00021979,0.000234504,1
0.225054657,0.027984259,0.037472672,0.056143419,0.086969829,0.016484477,0.007651946,0.004547442,0.003410582,0.00922606,0,0.232750328,0.216615654,0.550721469,0.131569742,0.868473983,0.039221688,0.268823787,0.753651071,0.010931351,0.010537822,0.02645387,0.003104504,0.756930477,0.005378225,0.002492348,0.031176213,0.004591167,0.000218627,0.002798426,0.193353739,0.021075645,0.978924355,0.994971578,0.039221688,0.001224311,0.241495409,0.096414517,0.264145168,0.423567993,0.033100131,0.019632707,0.011149978,0.014735461,0.097420201,0.005072147,0.028727591,0,0.423524268,0.498207258,0.001967643,0.350765195,0.00050634,0.00045387,9.01E-05,0.018189768,0.464407521,0.018189768,0.018189768,0.464407521,0.033187582,0.449453432,0.000393529,0.015872322,0.038696983,0.363445562,0.3459554,0.012986445,0.004634893,0.003629209,0.000136423,0.093659816,0.107826847,0.029164845,0.156143419,0.138959335,0.040708352,0.046742457,0.027459554,0.010625273,0.075601224,0.063576738,0.134411893,0.050502842,0.101836467,0.189637079,0.078574552,0,0.047354613,0.270485352,0.145124617,0.004940971,0.009750765,0.052557936,0.049059904,0.416440752,0.004153913,0.399956275,0.020594666,0.324311325,0.095190206,0.303148229,0.000475732,0.000142545,0.007424574,0.008404023,1.39779624,1.571569742,0.117227809,0.000167906,0.000342807,0.006401399,0.006401399,0.253616091,0.323935286,0.833406209,0.045037167,0.788369042,0.235041539,0.280262352,0.000874508,0.000118059,0.000756449,7.87E-06,0.249803236,0.459545256,0.28705728,0.61134237,0.724162659,0.544048972,0.625867949,0.120069961,0.058941845,0.148185396,0.270336686,0.527153476,0.42055094,0.006821163,0.013379974,0.022780936,0.043419327,0.042020114,0.045080892,0.059422825,0.036947967,0.023130739,0.42055094,0.058242239,0.42055094,0.485124617,0.607354613,0.44163533,0.525334499,1.000043725,0.203672934,0.158111063,0.000153913,0.000149541,1
